PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
797,Earth,FALSE,TRAPPIST-1e,37,FALSE,541,38,713,316,0,Seth Crane,FALSE
798,Europa,TRUE,55 Cancri e,29,FALSE,0,0,0,0,0,Mauricio Sampson,TRUE
799,Mars,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Tristan Boyer,FALSE
800,Europa,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,Deven Valenzuela,TRUE
801,Earth,FALSE,55 Cancri e,54,FALSE,752,0,44,14,0,Cadence Meza,FALSE
802,Earth,TRUE,55 Cancri e,7,FALSE,0,0,0,0,0,Colton Flowers,FALSE
803,Europa,TRUE,55 Cancri e,16,FALSE,0,0,0,0,0,Harry Rodriguez,TRUE
804,Europa,FALSE,55 Cancri e,35,FALSE,95,3441,0,391,318,Maritza Newman,FALSE
805,Mars,FALSE,TRAPPIST-1e,20,FALSE,859,3,0,939,0,Zack Mccall,FALSE
806,Earth,TRUE,TRAPPIST-1e,50,FALSE,0,0,0,0,0,Phillip Heath,TRUE
807,Mars,FALSE,TRAPPIST-1e,21,FALSE,4924,0,49,2,0,Avery Potter,FALSE
808,Mars,TRUE,55 Cancri e,20,FALSE,0,0,0,0,0,Paityn Sherman,TRUE
809,Earth,FALSE,TRAPPIST-1e,22,FALSE,123,1,660,0,0,Skye Bass,TRUE
810,Earth,FALSE,TRAPPIST-1e,32,FALSE,3135,2,0,0,0,Autumn Hendricks,FALSE
811,Earth,FALSE,TRAPPIST-1e,23,FALSE,1254,0,45,0,0,Erica Miranda,FALSE
812,Mars,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Scarlett Key,TRUE
813,Earth,FALSE,TRAPPIST-1e,27,FALSE,196,602,0,0,198,Lillian Roy,FALSE
814,Europa,FALSE,TRAPPIST-1e,39,FALSE,0,266,0,1254,197,Corbin Winters,FALSE
815,Mars,FALSE,TRAPPIST-1e,29,FALSE,216,10,611,594,0,Lukas Moss,FALSE
816,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,0,0,912,41,Dawson Meadows,FALSE
817,Earth,FALSE,TRAPPIST-1e,17,FALSE,5,756,0,0,0,Keyon Villa,TRUE
818,Earth,FALSE,TRAPPIST-1e,40,FALSE,0,807,0,0,0,Andrew Tucker,TRUE
819,Earth,FALSE,55 Cancri e,13,FALSE,0,0,0,4,811,Michaela Wagner,TRUE
820,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,0,687,46,20,Valeria Vargas,FALSE
821,Mars,FALSE,TRAPPIST-1e,25,FALSE,1340,0,8,0,0,Kaylyn Stevens,FALSE
822,Earth,FALSE,TRAPPIST-1e,24,FALSE,703,0,0,0,0,Elliana Chapman,FALSE
823,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,854,11,0,0,Jovany Bruce,TRUE
824,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,800,0,0,Roderick Murillo,TRUE
825,Europa,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,Ingrid Blake,TRUE
826,Europa,FALSE,55 Cancri e,36,FALSE,0,4260,0,0,1678,Elle Mcdonald,TRUE
827,Earth,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,Roger Garrison,TRUE
828,Earth,FALSE,PSO J318.5-22,23,FALSE,171,2373,1,30,985,Kendal Stuart,FALSE
829,Earth,FALSE,TRAPPIST-1e,43,FALSE,0,9,1145,0,0,Colt Sanchez,FALSE
830,Europa,FALSE,TRAPPIST-1e,59,FALSE,0,0,0,0,0,Abby Key,TRUE
831,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,280,119,646,5,Martin Rios,TRUE
832,Earth,TRUE,PSO J318.5-22,14,FALSE,0,0,0,0,0,Frank Moore,TRUE
833,Mars,FALSE,TRAPPIST-1e,36,FALSE,2002,0,10,87,0,Cristofer Harris,FALSE
834,Earth,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Simeon Villanueva,TRUE
835,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,17,5,0,712,Audrina Anderson,TRUE
836,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,0,980,7,0,Reyna Moses,FALSE
837,Europa,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,Carl Singleton,TRUE
838,Mars,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Amiah Dalton,TRUE
839,Earth,TRUE,PSO J318.5-22,3,FALSE,0,0,0,0,0,Kenzie Booker,TRUE
840,Europa,TRUE,55 Cancri e,17,FALSE,0,0,0,0,0,Brennan Santos,TRUE
841,Europa,FALSE,TRAPPIST-1e,18,FALSE,0,3770,0,287,3491,Bo Ray,FALSE
842,Earth,FALSE,TRAPPIST-1e,24,FALSE,786,0,0,7,0,Bobby Sexton,FALSE
843,Europa,FALSE,55 Cancri e,25,FALSE,0,3512,20,24,1459,Konner Dodson,TRUE
844,Earth,FALSE,TRAPPIST-1e,30,FALSE,488,0,242,0,79,Penelope Perkins,FALSE
845,Mars,FALSE,TRAPPIST-1e,28,TRUE,1193,0,2509,0,0,Slade Fry,FALSE
846,Earth,FALSE,55 Cancri e,34,FALSE,309,542,0,0,55,Brody Little,FALSE
847,Earth,FALSE,TRAPPIST-1e,44,FALSE,0,204,135,225,223,Josue Newman,FALSE
848,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Yoselin Ryan,FALSE
849,Earth,FALSE,PSO J318.5-22,26,FALSE,104,0,0,280,216,Slade Gamble,FALSE
850,Earth,FALSE,TRAPPIST-1e,22,FALSE,245,0,0,661,1,Amaris Schwartz,FALSE
851,Earth,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Alec Hess,TRUE
852,Earth,FALSE,55 Cancri e,43,FALSE,0,0,642,0,8,Kole Carpenter,TRUE
853,Earth,FALSE,TRAPPIST-1e,32,FALSE,1,0,0,1,785,Bryce Hoffman,FALSE
854,Earth,FALSE,55 Cancri e,22,FALSE,256,0,0,0,373,Karissa Fritz,FALSE
855,Earth,FALSE,TRAPPIST-1e,36,FALSE,9,247,0,482,16,Amanda Solomon,FALSE
856,Earth,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Kailey Pruitt,TRUE
857,Earth,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Jeremy Fox,FALSE
858,Earth,TRUE,PSO J318.5-22,32,FALSE,0,0,0,0,0,Reagan Murillo,TRUE
859,Mars,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Sasha Mcdowell,TRUE
860,Europa,TRUE,55 Cancri e,38,FALSE,0,0,0,0,0,Prince Jimenez,TRUE
861,Mars,FALSE,TRAPPIST-1e,71,TRUE,901,0,1698,0,0,Ulises Hancock,FALSE
862,Earth,FALSE,TRAPPIST-1e,17,FALSE,112,56,332,0,606,Corey Stanley,FALSE
863,Europa,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Aisha Gonzalez,TRUE
864,Earth,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Dillon Thomas,TRUE
865,Earth,TRUE,PSO J318.5-22,17,FALSE,0,0,0,0,0,Justus Small,TRUE
866,Earth,FALSE,TRAPPIST-1e,18,FALSE,358,336,0,0,0,Francesca Sexton,FALSE
867,Earth,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Mireya Warner,FALSE
868,Earth,FALSE,TRAPPIST-1e,19,FALSE,1,0,0,450,254,Reagan Lowery,FALSE
869,Europa,FALSE,TRAPPIST-1e,29,FALSE,0,4455,0,1663,4435,Juliette Cowan,FALSE
870,Earth,FALSE,TRAPPIST-1e,43,FALSE,0,16,34,753,1,Tessa Bautista,FALSE
871,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,0,484,188,0,Lindsay Craig,FALSE
872,Earth,FALSE,PSO J318.5-22,43,FALSE,0,168,3,0,452,Anastasia Clarke,TRUE
873,Earth,FALSE,TRAPPIST-1e,24,FALSE,180,264,0,1225,0,Chloe Hart,FALSE
874,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,0,0,1201,Asia Liu,FALSE
875,Earth,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,Lilian Holder,TRUE
876,Mars,FALSE,TRAPPIST-1e,46,FALSE,479,4,699,0,0,Arabella Arroyo,FALSE
877,Earth,TRUE,TRAPPIST-1e,53,FALSE,0,0,0,0,0,Payten Yoder,FALSE
878,Earth,FALSE,TRAPPIST-1e,24,FALSE,3,2053,335,0,4,Kendra Matthews,TRUE
879,Mars,TRUE,55 Cancri e,30,FALSE,0,0,0,0,0,Billy Bean,TRUE
880,Earth,FALSE,TRAPPIST-1e,24,FALSE,757,0,0,32,0,Elena Wiggins,FALSE
881,Mars,FALSE,TRAPPIST-1e,19,FALSE,1962,0,1,641,0,Jonas Todd,FALSE
882,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,4780,1761,1,247,Josue Hunt,TRUE
883,Earth,FALSE,55 Cancri e,28,FALSE,2,558,0,0,0,Cristal Mccoy,TRUE
884,Earth,TRUE,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Frederick Morton,TRUE
885,Mars,FALSE,TRAPPIST-1e,33,FALSE,3361,0,13,15,0,Derick Giles,FALSE
886,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,1,0,808,0,Carson Barrera,FALSE
887,Mars,FALSE,TRAPPIST-1e,61,TRUE,2353,334,9,316,2,Sage Higgins,FALSE
888,Earth,FALSE,TRAPPIST-1e,22,FALSE,45,1096,148,1377,1,Bradyn Garner,FALSE
889,Europa,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Audrey Crane,TRUE
890,Earth,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Brooklynn Jacobson,TRUE
891,Mars,FALSE,TRAPPIST-1e,54,TRUE,111,0,1144,8,23,Annie Brady,FALSE
892,Earth,FALSE,55 Cancri e,5,FALSE,0,0,0,0,0,Owen Mccarthy,TRUE
893,Europa,FALSE,TRAPPIST-1e,27,FALSE,0,325,0,8,1622,Leah Richmond,FALSE
894,Earth,TRUE,PSO J318.5-22,2,FALSE,0,0,0,0,0,Katelynn Anderson,TRUE
895,Europa,TRUE,TRAPPIST-1e,74,FALSE,0,0,0,0,0,Dillon Cole,TRUE
896,Earth,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Christian Contreras,FALSE
897,Europa,TRUE,TRAPPIST-1e,51,FALSE,0,0,0,0,0,Mohammed Shaffer,TRUE
898,Earth,TRUE,TRAPPIST-1e,56,FALSE,0,0,0,0,0,Patrick Morales,TRUE
899,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,0,1872,1,0,Jaylen Stokes,TRUE
900,Earth,FALSE,55 Cancri e,28,FALSE,1,0,857,0,0,Eden Pitts,FALSE
901,Earth,FALSE,55 Cancri e,37,FALSE,426,0,2,194,308,Ayanna Carey,FALSE
902,Mars,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Darrell Glenn,TRUE
903,Mars,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Sydnee Mack,TRUE
904,Earth,FALSE,55 Cancri e,29,FALSE,0,0,2,786,594,Josephine Soto,TRUE
905,Mars,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Sarai Foley,TRUE
906,Mars,FALSE,TRAPPIST-1e,30,FALSE,697,0,602,0,0,Lexie Guzman,FALSE
907,Europa,FALSE,TRAPPIST-1e,25,FALSE,0,115,0,1823,4041,Johnathan Savage,FALSE
908,Earth,FALSE,TRAPPIST-1e,35,FALSE,0,722,0,0,185,Hadassah Ryan,FALSE
909,Earth,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Maeve Burnett,TRUE
910,Earth,FALSE,PSO J318.5-22,61,FALSE,0,1,276,410,54,Kylee Roman,FALSE
911,Earth,FALSE,TRAPPIST-1e,22,FALSE,926,0,0,0,78,Josh Newton,TRUE
912,Earth,TRUE,PSO J318.5-22,18,FALSE,0,0,0,0,0,Tabitha Suarez,FALSE
913,Earth,TRUE,55 Cancri e,52,FALSE,0,0,0,0,0,Aidan Osborn,TRUE
914,Earth,TRUE,55 Cancri e,22,FALSE,0,0,0,0,0,Gianni Singleton,TRUE
915,Mars,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Jordyn Hays,TRUE
916,Earth,TRUE,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Malachi Graves,TRUE
917,Earth,FALSE,TRAPPIST-1e,22,FALSE,563,521,364,0,0,Nicolas Miranda,FALSE
918,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,332,442,0,Cloe Quinn,FALSE
919,Europa,TRUE,55 Cancri e,56,FALSE,0,0,0,0,0,Marina Parsons,TRUE
920,Mars,FALSE,TRAPPIST-1e,42,FALSE,1058,0,0,0,0,Denzel Leach,FALSE
921,Earth,FALSE,55 Cancri e,8,FALSE,0,0,0,0,0,Ashlyn Dickerson,FALSE
922,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Lindsey Shaw,TRUE
923,Mars,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Daniela Reilly,FALSE
924,Europa,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,Raven Salinas,TRUE
925,Mars,FALSE,TRAPPIST-1e,36,FALSE,42,0,212,151,1853,Lydia Ford,FALSE
926,Earth,FALSE,TRAPPIST-1e,22,FALSE,2,0,6,101,536,Evelyn Franklin,FALSE
927,Earth,TRUE,PSO J318.5-22,28,FALSE,0,0,0,0,0,Beau Travis,FALSE
928,Earth,FALSE,55 Cancri e,21,FALSE,0,496,0,3867,30,Francesca Parrish,FALSE
929,Mars,FALSE,TRAPPIST-1e,26,FALSE,164,0,853,0,39,Kianna Cline,TRUE
930,Earth,FALSE,55 Cancri e,21,FALSE,499,0,193,1,1,Alison Collier,FALSE
931,Europa,FALSE,TRAPPIST-1e,32,FALSE,0,410,6,3929,764,Aydan Brown,FALSE
932,Europa,TRUE,55 Cancri e,35,FALSE,0,0,0,0,0,Ramiro Bruce,TRUE
933,Mars,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Emerson Hodges,TRUE
934,Mars,FALSE,TRAPPIST-1e,22,FALSE,130,15,2454,0,0,Aniyah Fowler,TRUE
935,Europa,FALSE,55 Cancri e,41,FALSE,0,2383,0,2,97,Jaliyah Dunlap,TRUE
936,Earth,FALSE,TRAPPIST-1e,38,FALSE,55,741,0,0,13,Rosa Vincent,TRUE
937,Mars,FALSE,TRAPPIST-1e,29,FALSE,574,0,4940,1831,2,Jamie Peterson,FALSE
938,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,1283,371,3329,193,Eliza Giles,FALSE
939,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,168,481,0,0,Larissa Welch,TRUE
940,Mars,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Coleman Gallegos,TRUE
941,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,0,0,525,1889,Francesca Wright,FALSE
942,Earth,FALSE,55 Cancri e,18,FALSE,0,0,0,63,525,Emma Avery,TRUE
943,Earth,FALSE,TRAPPIST-1e,40,FALSE,757,40,4,2,0,Keyon Mcbride,FALSE
944,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,381,142,0,261,Monserrat Bailey,FALSE
945,Europa,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Kadyn Neal,TRUE
946,Earth,TRUE,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Harper Haley,TRUE
947,Earth,FALSE,TRAPPIST-1e,32,FALSE,0,1755,0,0,67,Annie Mckay,TRUE
948,Europa,TRUE,55 Cancri e,30,FALSE,0,0,0,0,0,Kaden Dyer,TRUE
949,Europa,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,Demarcus Mckee,TRUE
950,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,Madalynn Harrington,TRUE
951,Mars,TRUE,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Carley Schwartz,TRUE
952,Earth,FALSE,TRAPPIST-1e,20,FALSE,1,52,533,0,1022,Lillian Sparks,FALSE
953,Mars,FALSE,TRAPPIST-1e,45,TRUE,773,82,0,6,0,Madeleine Sosa,FALSE
954,Mars,FALSE,TRAPPIST-1e,26,FALSE,1178,7,0,7,0,Josephine Warren,FALSE
955,Mars,FALSE,TRAPPIST-1e,29,FALSE,518,0,10,1245,0,Cordell Ware,FALSE
956,Mars,FALSE,TRAPPIST-1e,21,FALSE,1244,0,1119,0,3,Matthew Robbins,FALSE
957,Mars,FALSE,TRAPPIST-1e,57,TRUE,435,22,1435,4,0,Alfonso Bowman,TRUE
958,Earth,FALSE,TRAPPIST-1e,15,FALSE,12,25,197,631,0,Cordell Andrews,FALSE
959,Earth,TRUE,55 Cancri e,59,FALSE,0,0,0,0,0,Nolan Huynh,TRUE
960,Earth,TRUE,55 Cancri e,5,FALSE,0,0,0,0,0,Nathanial Howard,TRUE
961,Earth,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Ellie Yang,FALSE
962,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,541,0,143,0,Shaun Mcgrath,FALSE
963,Europa,TRUE,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Sonny Brooks,TRUE
964,Earth,FALSE,55 Cancri e,38,FALSE,0,717,0,0,0,Walter Bolton,FALSE
965,Earth,TRUE,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Alyvia Everett,FALSE
966,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,Cornelius Freeman,TRUE
967,Mars,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,Claudia Mullen,TRUE
968,Europa,FALSE,55 Cancri e,32,FALSE,0,1049,0,353,3235,Jake Ross,FALSE
969,Earth,FALSE,TRAPPIST-1e,23,FALSE,139,0,1,152,354,Holly Esparza,TRUE
970,Earth,FALSE,TRAPPIST-1e,32,FALSE,0,810,0,0,2,Anderson Mcdonald,FALSE
971,Europa,TRUE,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Holly Alvarado,TRUE
972,Mars,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Xavier Frazier,TRUE
973,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,1876,0,1432,14,Tyler Briggs,FALSE
974,Europa,FALSE,55 Cancri e,35,FALSE,0,5500,0,180,3173,Joselyn Wiggins,FALSE
975,Mars,FALSE,TRAPPIST-1e,34,FALSE,81,0,492,122,0,Moriah Ball,FALSE
976,Mars,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Nayeli Cobb,TRUE
977,Earth,FALSE,TRAPPIST-1e,21,FALSE,644,0,0,0,2,Luciana Barron,FALSE
978,Earth,FALSE,TRAPPIST-1e,19,FALSE,16,1739,9,5,8,Moses English,TRUE
979,Earth,FALSE,TRAPPIST-1e,22,FALSE,146,654,1,0,2,Kaitlyn Shannon,TRUE
980,Earth,FALSE,55 Cancri e,13,FALSE,406,0,1670,0,427,Kimora Berg,FALSE
981,Mars,FALSE,TRAPPIST-1e,25,FALSE,1734,1,189,1,0,Coleman Sparks,FALSE
982,Mars,FALSE,TRAPPIST-1e,35,FALSE,174,0,381,0,62,Shayna Jordan,FALSE
983,Mars,FALSE,TRAPPIST-1e,28,FALSE,0,79,2003,0,0,Piper Ballard,TRUE
984,Earth,FALSE,TRAPPIST-1e,17,FALSE,103,2183,0,16,0,Paityn Wang,TRUE
985,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,52,0,110,614,Braydon Charles,FALSE
986,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Jeremiah Marshall,TRUE
987,Mars,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Allan Gray,TRUE
988,Europa,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,Enzo Simmons,TRUE
989,Earth,TRUE,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Blake Boyer,FALSE
990,Europa,TRUE,55 Cancri e,26,FALSE,0,0,0,0,0,Vance Howell,TRUE
991,Europa,FALSE,TRAPPIST-1e,42,FALSE,1,8397,0,0,506,Erin Santiago,TRUE
992,Mars,FALSE,TRAPPIST-1e,36,FALSE,636,0,168,1795,0,Kaiya Ayala,FALSE
993,Earth,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Alisha Shah,FALSE
994,Earth,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Laila Diaz,FALSE
995,Earth,TRUE,PSO J318.5-22,39,FALSE,0,0,0,0,0,Skylar Kim,TRUE
996,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,0,1051,Danika Williamson,FALSE
997,Earth,FALSE,TRAPPIST-1e,19,FALSE,5,666,0,123,440,Tyree Carney,FALSE
998,Earth,FALSE,TRAPPIST-1e,22,FALSE,1,702,0,0,0,Heidi Lee,FALSE
999,Europa,FALSE,TRAPPIST-1e,33,FALSE,2,4742,0,34,0,Deangelo Hawkins,TRUE
1000,Mars,FALSE,TRAPPIST-1e,22,FALSE,10,0,817,471,0,Roland Li,FALSE
1001,Earth,TRUE,PSO J318.5-22,35,FALSE,0,0,0,0,0,Juliana Wong,TRUE
1002,Earth,TRUE,55 Cancri e,3,FALSE,0,0,0,0,0,Marco Zimmerman,TRUE
1003,Earth,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Urijah Kirby,TRUE
1004,Mars,FALSE,TRAPPIST-1e,18,FALSE,593,0,508,0,12,Camden Levy,TRUE
1005,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Mattie Gonzales,TRUE
1006,Earth,FALSE,55 Cancri e,3,FALSE,0,0,0,0,0,Elliana Preston,TRUE
1007,Earth,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Alexander Mills,FALSE
1008,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Shea Gilmore,TRUE
1009,Europa,FALSE,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Maxwell Stokes,TRUE
1010,Earth,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Kaydence Avila,TRUE
1011,Earth,FALSE,TRAPPIST-1e,38,FALSE,0,709,39,62,0,Lucia Shelton,TRUE
1012,Mars,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Ashanti Bond,TRUE
1013,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,30,0,756,5,Brennen Sampson,FALSE
1014,Earth,FALSE,TRAPPIST-1e,21,FALSE,365,52,0,0,288,Isabel Cain,TRUE
1015,Earth,FALSE,TRAPPIST-1e,22,FALSE,91,6,0,17,693,Davin Solis,FALSE
1016,Earth,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Harmony Bullock,TRUE
1017,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,31,2076,77,0,Devin Cochran,TRUE
1018,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,62,3,667,0,Alexander Olson,TRUE
1019,Earth,FALSE,55 Cancri e,43,FALSE,6,236,3,448,54,Ana Orozco,FALSE
1020,Mars,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Ashleigh Stein,TRUE
1021,Earth,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Lexi Navarro,TRUE
1022,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Stephany Simmons,FALSE
1023,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Enrique Sloan,TRUE
1024,Europa,TRUE,55 Cancri e,59,FALSE,0,0,0,0,0,Cassandra Farrell,TRUE
1025,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,217,0,77,510,Trenton Cordova,FALSE
1026,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,19,1468,2,119,Donna Gordon,TRUE
1027,Mars,TRUE,TRAPPIST-1e,54,FALSE,0,0,0,0,0,Makenna Hendricks,TRUE
1028,Earth,FALSE,TRAPPIST-1e,10,FALSE,0,0,0,0,0,Barrett Mckenzie,FALSE
1029,Mars,FALSE,TRAPPIST-1e,38,FALSE,886,0,618,0,0,Max Richard,FALSE
1030,Earth,FALSE,TRAPPIST-1e,18,FALSE,789,0,2,0,19,Zoe Bradford,FALSE
1031,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Damian Dunlap,TRUE
1032,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Amber Higgins,TRUE
1033,Earth,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Giselle Hopkins,FALSE
1034,Earth,FALSE,TRAPPIST-1e,16,FALSE,0,1115,0,1674,132,Janessa Robinson,FALSE
1035,Earth,FALSE,55 Cancri e,19,FALSE,0,0,0,0,828,Mercedes Robbins,FALSE
1036,Europa,TRUE,55 Cancri e,47,FALSE,0,0,0,0,0,Kamari Drake,TRUE
1037,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Liana Christian,FALSE
1038,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,0,827,0,0,Graham Fleming,TRUE
1039,Mars,TRUE,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Aubree Kane,TRUE
1040,Earth,FALSE,55 Cancri e,20,FALSE,1,808,0,0,0,Larissa Carroll,TRUE
1041,Earth,FALSE,PSO J318.5-22,48,FALSE,0,2,72,554,143,Jaiden Arias,FALSE
1042,Earth,FALSE,TRAPPIST-1e,45,FALSE,2,338,307,64,0,Juliette Riley,FALSE
1043,Earth,FALSE,TRAPPIST-1e,44,FALSE,0,200,128,460,0,Shea Alvarez,FALSE
1044,Earth,TRUE,PSO J318.5-22,26,FALSE,0,0,0,0,0,Hector May,FALSE
1045,Mars,FALSE,TRAPPIST-1e,67,FALSE,443,0,1721,250,2,Michelle Weeks,FALSE
1046,Earth,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,Richard Leonard,TRUE
1047,Europa,FALSE,TRAPPIST-1e,25,TRUE,0,4209,0,2,896,Nancy Mccall,TRUE
1048,Earth,FALSE,55 Cancri e,19,FALSE,616,0,46,0,14,Jaquan Powers,FALSE
1049,Mars,TRUE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Cristopher Stephenson,TRUE
1050,Earth,FALSE,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Kamari Stone,TRUE
1051,Mars,TRUE,TRAPPIST-1e,59,FALSE,0,0,0,0,0,Ariel Gay,TRUE
1052,Earth,FALSE,TRAPPIST-1e,24,FALSE,3537,0,0,0,0,Jovan Mclean,FALSE
1053,Earth,FALSE,55 Cancri e,18,FALSE,187,12,0,1277,0,Adriel Mccarty,FALSE
1054,Mars,FALSE,TRAPPIST-1e,21,FALSE,21,0,874,226,0,Hassan Ware,TRUE
1055,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,666,0,0,58,Sage Meyers,FALSE
1056,Earth,TRUE,55 Cancri e,32,FALSE,0,0,0,0,0,Celia Blackwell,TRUE
1057,Earth,FALSE,TRAPPIST-1e,25,FALSE,0,0,1037,8,1,Pranav Frey,TRUE
1058,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Itzel Harvey,FALSE
1059,Mars,TRUE,TRAPPIST-1e,58,FALSE,0,0,0,0,0,Gemma Khan,TRUE
1060,Earth,FALSE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Bianca Stephenson,TRUE
1061,Earth,FALSE,TRAPPIST-1e,27,FALSE,1109,0,0,0,0,Heaven Downs,FALSE
